Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2765,Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,26.0,1997.0,19,10,965,10.7,0,1,1,0,0,0,5,1,0.3,0.3,0.6,0.9,16.0,33.0,1.0,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08
2852,Mateusz Łęgowski,pl POL,MF,Salernitana,it Serie A,20.0,2003.0,29,10,1145,12.7,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.5,16.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
616,Matheus Cunha,br BRA,"FW,MF",Wolves,eng Premier League,24.0,1999.0,32,29,2440,27.1,12,7,19,11,1,1,9,0,9.5,8.7,3.2,11.9,107.0,87.0,139.0,0.44,0.26,0.7,0.41,0.66,0.35,0.12,0.47,0.32,0.44
903,Matheus França,br BRA,"MF,FW",Crystal Palace,eng Premier League,19.0,2004.0,10,1,232,2.6,0,1,1,0,0,0,1,0,0.4,0.4,0.9,1.2,12.0,8.0,12.0,0.0,0.39,0.39,0.0,0.39,0.14,0.34,0.48,0.14,0.48
1122,Matheus Henrique,br BRA,MF,Sassuolo,it Serie A,25.0,1997.0,31,27,2501,27.8,2,2,4,2,0,0,8,1,2.3,2.3,1.6,3.9,43.0,94.0,44.0,0.07,0.07,0.14,0.07,0.14,0.08,0.06,0.14,0.08,0.14
1925,Matheus Nunes,pt POR,MF,Manchester City,eng Premier League,24.0,1998.0,17,7,661,7.3,0,2,2,0,0,0,0,0,0.8,0.8,1.1,2.0,28.0,34.0,58.0,0.0,0.27,0.27,0.0,0.27,0.11,0.15,0.27,0.11,0.27
1159,Mathias Honsak,at AUT,"FW,MF",Darmstadt 98,de Bundesliga,26.0,1996.0,23,10,1021,11.3,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,22.0,19.0,62.0,0.09,0.09,0.18,0.09,0.18,0.16,0.06,0.22,0.16,0.22
1230,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,27.0,1996.0,32,27,2204,24.5,3,3,6,3,0,0,5,0,0.7,0.7,4.0,4.7,19.0,123.0,66.0,0.12,0.12,0.25,0.12,0.25,0.03,0.16,0.19,0.03,0.19
1271,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,33.0,1990.0,14,12,1087,12.1,1,0,1,1,0,0,4,0,0.7,0.7,0.9,1.7,5.0,50.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.08,0.14,0.06,0.14
1964,Mathias Olesen,lu LUX,"MF,FW",Köln,de Bundesliga,22.0,2001.0,6,0,112,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
2089,Mathias Pereira Lage,pt POR,"FW,MF",Brest,fr Ligue 1,26.0,1996.0,30,12,1187,13.2,3,2,5,3,0,0,3,0,3.5,3.5,1.7,5.2,19.0,23.0,95.0,0.23,0.15,0.38,0.23,0.38,0.27,0.13,0.4,0.27,0.4
1017,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,32.0,1990.0,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17.0,2006.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,18.0,2005.0,30,6,1050,11.7,7,5,12,7,0,0,2,0,3.7,3.7,2.3,6.0,45.0,27.0,122.0,0.6,0.43,1.03,0.6,1.03,0.32,0.2,0.52,0.32,0.52
1966,Mathías Olivera,uy URU,DF,Napoli,it Serie A,25.0,1997.0,23,18,1569,17.4,1,1,2,1,0,0,3,0,0.5,0.5,0.9,1.4,31.0,89.0,93.0,0.06,0.06,0.11,0.06,0.11,0.03,0.05,0.08,0.03,0.08
134,Matias Arezo,uy URU,FW,Granada,es La Liga,20.0,2002.0,14,3,369,4.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,6.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.3,0.28,0.3
1868,Matija Nastasić,rs SRB,DF,Mallorca,es La Liga,30.0,1993.0,26,25,2258,25.1,2,0,2,2,0,0,8,0,1.0,1.0,0.6,1.6,11.0,64.0,4.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
1169,Mats Hummels,de GER,DF,Dortmund,de Bundesliga,34.0,1988.0,25,20,1581,17.6,3,0,3,3,0,0,4,1,3.2,3.2,0.9,4.1,11.0,82.0,1.0,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23
739,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,31.0,1992.0,30,9,1150,12.8,1,0,1,1,0,0,2,0,0.8,0.8,1.3,2.2,12.0,31.0,64.0,0.08,0.0,0.08,0.08,0.08,0.07,0.1,0.17,0.07,0.17
2241,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33.0,1989.0,13,0,128,1.4,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,5.0,8.0,13.0,0.7,0.0,0.7,0.7,0.7,0.68,0.0,0.68,0.68,0.68
2552,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,27.0,1995.0,3,1,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2646,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29.0,1994.0,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Matteo Cancellieri,it ITA,"FW,MF",Empoli,it Serie A,21.0,2002.0,36,18,1788,19.9,4,3,7,4,0,0,7,0,4.7,4.7,2.9,7.6,48.0,26.0,138.0,0.2,0.15,0.35,0.2,0.35,0.24,0.15,0.38,0.24,0.38
642,Matteo Darmian,it ITA,DF,Inter,it Serie A,33.0,1989.0,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18.0,72.0,82.0,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11
922,Matteo Gabbia,it ITA,DF,Milan,it Serie A,23.0,1999.0,18,14,1275,14.2,2,1,3,2,0,0,5,0,1.6,1.6,0.3,1.9,11.0,42.0,2.0,0.14,0.07,0.21,0.14,0.21,0.11,0.02,0.14,0.11,0.14
1521,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,23.0,2000.0,13,11,947,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2098,Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,de Bundesliga,17.0,2005.0,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,Matteo Pessina,it ITA,MF,Monza,it Serie A,26.0,1997.0,37,37,3222,35.8,6,3,9,2,4,5,5,1,6.3,2.4,1.1,3.5,69.0,190.0,53.0,0.17,0.08,0.25,0.06,0.14,0.18,0.03,0.21,0.07,0.1
2141,Matteo Politano,it ITA,FW,Napoli,it Serie A,29.0,1993.0,37,31,2360,26.2,8,7,15,6,2,3,2,1,7.1,4.8,6.6,11.4,113.0,164.0,216.0,0.31,0.27,0.57,0.23,0.5,0.27,0.25,0.52,0.18,0.43
2154,Matteo Prati,it ITA,MF,Cagliari,it Serie A,19.0,2003.0,26,19,1972,21.9,1,1,2,1,0,0,4,0,2.0,2.0,0.8,2.8,8.0,66.0,17.0,0.05,0.05,0.09,0.05,0.09,0.09,0.03,0.13,0.09,0.13
2294,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,21.0,2002.0,34,28,2449,27.2,0,4,4,0,0,0,3,0,0.5,0.5,1.8,2.3,55.0,142.0,132.0,0.0,0.15,0.15,0.0,0.15,0.02,0.07,0.08,0.02,0.08
179,Matthias Bader,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26.0,1997.0,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.7,0.7,2.3,3.0,38.0,67.0,66.0,0.05,0.1,0.15,0.05,0.15,0.04,0.12,0.15,0.04,0.15
983,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,29.0,1994.0,23,22,1913,21.3,0,2,2,0,0,0,3,0,1.4,1.4,1.4,2.8,23.0,136.0,20.0,0.0,0.09,0.09,0.0,0.09,0.07,0.06,0.13,0.07,0.13
2650,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27.0,1996.0,30,30,2700,30.0,3,3,6,3,0,0,5,0,1.4,1.4,3.1,4.5,46.0,98.0,86.0,0.1,0.1,0.2,0.1,0.2,0.05,0.1,0.15,0.05,0.15
1478,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,23.0,1999.0,22,16,1390,15.4,2,0,2,2,0,0,5,0,1.7,1.7,0.1,1.9,16.0,98.0,6.0,0.13,0.0,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12
9,Matthis Abline,fr FRA,FW,Nantes,fr Ligue 1,20.0,2003.0,22,12,1044,11.6,5,0,5,5,0,0,1,0,3.8,3.8,2.0,5.8,28.0,20.0,87.0,0.43,0.0,0.43,0.43,0.43,0.33,0.17,0.5,0.33,0.5
210,Mattia Bani,it ITA,DF,Genoa,it Serie A,29.0,1993.0,27,27,2306,25.6,2,0,2,2,0,0,9,0,1.2,1.2,0.1,1.3,5.0,37.0,4.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05
426,Mattia Caldara,it ITA,DF,Milan,it Serie A,29.0,1994.0,1,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.58,0.58
658,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,30.0,1992.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,32.0,1991.0,15,3,366,4.1,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,4.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08,0.37,0.29,0.37
2100,Mattia Perin,it ITA,GK,Juventus,it Serie A,30.0,1992.0,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,Mattia Viti,it ITA,DF,Sassuolo,it Serie A,21.0,2002.0,15,12,979,10.9,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,2.0,36.0,13.0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09
2805,Mattia Zaccagni,it ITA,"FW,MF",Lazio,it Serie A,28.0,1995.0,28,24,1956,21.7,6,1,7,6,0,0,8,0,4.7,4.7,2.9,7.6,88.0,55.0,209.0,0.28,0.05,0.32,0.28,0.32,0.22,0.13,0.35,0.22,0.35
2529,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,24.0,1999.0,25,20,1715,19.1,1,3,4,1,0,0,8,0,3.0,3.0,2.3,5.3,28.0,84.0,52.0,0.05,0.16,0.21,0.05,0.21,0.15,0.12,0.28,0.15,0.28
480,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,25.0,1997.0,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62.0,88.0,101.0,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27
1052,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,24.0,1999.0,33,27,2367,26.3,2,3,5,2,0,0,3,1,1.6,1.6,2.3,3.9,46.0,119.0,79.0,0.08,0.11,0.19,0.08,0.19,0.06,0.09,0.15,0.06,0.15
2407,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31.0,1992.0,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2486,Matìas Soulé,ar ARG,"FW,MF",Frosinone,it Serie A,20.0,2003.0,36,36,3121,34.7,11,3,14,6,5,6,4,0,10.5,5.7,6.6,12.3,115.0,198.0,211.0,0.32,0.09,0.4,0.17,0.26,0.3,0.19,0.49,0.17,0.36
2682,Matías Vecino,uy URU,MF,Lazio,it Serie A,31.0,1991.0,31,8,1153,12.8,6,1,7,6,0,0,8,0,3.7,3.7,0.4,4.1,16.0,74.0,43.0,0.47,0.08,0.55,0.47,0.55,0.29,0.03,0.32,0.29,0.32
2711,Matías Viña,uy URU,DF,Sassuolo,it Serie A,25.0,1997.0,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.3,0.3,1.4,1.7,24.0,46.0,37.0,0.0,0.27,0.27,0.0,0.27,0.03,0.12,0.15,0.03,0.15
296,Matúš Bero,sk SVK,"MF,FW",Bochum,de Bundesliga,27.0,1995.0,24,20,1661,18.5,1,1,2,1,0,0,6,0,2.9,2.9,1.3,4.2,12.0,48.0,71.0,0.05,0.05,0.11,0.05,0.11,0.16,0.07,0.23,0.16,0.23
122,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,27.0,1995.0,7,3,339,3.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,2.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15
1,Max Aarons,eng ENG,DF,Bournemouth,eng Premier League,23.0,2000.0,20,13,1237,13.7,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.9,22.0,43.0,26.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.06,0.0,0.06
880,Max Finkgräfe,de GER,"DF,FW",Köln,de Bundesliga,19.0,2004.0,24,18,1756,19.5,1,0,1,1,0,0,4,0,1.0,1.0,1.6,2.6,51.0,53.0,59.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13
1338,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26.0,1997.0,38,38,3420,38.0,2,0,2,2,0,0,7,0,1.8,1.8,1.4,3.2,22.0,117.0,5.0,0.05,0.0,0.05,0.05,0.05,0.05,0.04,0.08,0.05,0.08
1524,Max Lowe,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,26.0,1997.0,10,4,503,5.6,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.23,0.1,0.23
1785,Max Moerstedt,de GER,"DF,FW",Hoffenheim,de Bundesliga,,,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,Max Svensson,es ESP,FW,Osasuna,es La Liga,,,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,23.0,2000.0,34,34,3022,33.6,1,3,4,1,0,0,1,0,2.1,2.1,6.0,8.1,70.0,286.0,96.0,0.03,0.09,0.12,0.03,0.12,0.06,0.18,0.24,0.06,0.24
1414,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23.0,2000.0,28,27,2362,26.2,4,1,5,4,0,0,5,3,0.8,0.8,0.8,1.7,5.0,79.0,5.0,0.15,0.04,0.19,0.15,0.19,0.03,0.03,0.06,0.03,0.06
997,Maxi Gómez,uy URU,FW,Cádiz,es La Liga,26.0,1996.0,31,12,1163,12.9,0,0,0,0,0,0,2,0,1.6,1.6,0.6,2.2,13.0,11.0,54.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.17,0.12,0.17
1458,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25.0,1998.0,7,4,379,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Maxime Busi,be BEL,"FW,DF",Reims,fr Ligue 1,23.0,1999.0,5,1,162,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21
555,Maxime Colin,fr FRA,DF,Metz,fr Ligue 1,31.0,1991.0,22,22,1832,20.4,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,23.0,67.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
828,Maxime Estève,fr FRA,DF,Burnley,eng Premier League,21.0,2002.0,16,15,1309,14.5,0,0,0,0,0,0,6,0,0.3,0.3,0.0,0.3,15.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
1003,Maxime Gonalons,fr FRA,MF,Clermont Foot,fr Ligue 1,34.0,1989.0,21,17,1296,14.4,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.6,8.0,81.0,10.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04
1511,Maxime Lopez,fr FRA,MF,Fiorentina,it Serie A,25.0,1997.0,19,7,800,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
140,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,29.0,1994.0,30,27,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20.0,143.0,19.0,0.07,0.04,0.11,0.07,0.11,0.04,0.14,0.18,0.04,0.18
238,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,23.0,2000.0,14,9,810,9.0,1,0,1,1,0,0,3,0,1.4,1.4,0.0,1.4,2.0,25.0,1.0,0.11,0.0,0.11,0.11,0.11,0.15,0.0,0.15,0.15,0.15
255,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,20.0,2002.0,33,29,2420,26.9,16,1,17,16,0,0,0,0,11.4,11.4,2.4,13.8,61.0,30.0,224.0,0.6,0.04,0.63,0.6,0.63,0.43,0.09,0.51,0.43,0.51
384,Maximilian Breunig,de GER,FW,Freiburg,de Bundesliga,22.0,2000.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,26.0,1996.0,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42.0,162.0,72.0,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16
1780,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,26.0,1997.0,31,23,2103,23.4,2,4,6,2,0,0,5,0,0.9,0.9,4.2,5.1,70.0,123.0,129.0,0.09,0.17,0.26,0.09,0.26,0.04,0.18,0.22,0.04,0.22
2117,Maximilian Philipp,de GER,"FW,MF",Freiburg,de Bundesliga,29.0,1994.0,17,1,323,3.6,1,0,1,1,0,0,2,0,0.5,0.5,0.4,0.9,3.0,6.0,28.0,0.28,0.0,0.28,0.28,0.28,0.14,0.11,0.25,0.14,0.25
2780,Maximilian Wittek,de GER,"DF,FW",Bochum,de Bundesliga,27.0,1995.0,21,13,1070,11.9,3,1,4,3,0,0,4,0,1.3,1.3,1.4,2.6,17.0,49.0,64.0,0.25,0.08,0.34,0.25,0.34,0.11,0.11,0.22,0.11,0.22
2781,Maximilian Wöber,at AUT,DF,Gladbach,de Bundesliga,25.0,1998.0,25,24,2066,23.0,2,3,5,2,0,0,4,1,1.3,1.3,1.6,2.9,32.0,128.0,23.0,0.09,0.13,0.22,0.09,0.22,0.06,0.07,0.13,0.06,0.13
494,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,26.0,1997.0,20,20,1659,18.4,0,1,1,0,0,0,6,3,0.4,0.4,0.2,0.6,24.0,61.0,11.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03
577,Maxwel Cornet,ci CIV,"MF,FW",West Ham,eng Premier League,26.0,1996.0,7,1,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,3.0,2.0,8.0,0.8,0.0,0.8,0.8,0.8,0.32,0.13,0.46,0.32,0.46
291,Medon Berisha,al ALB,"FW,MF",Lecce,it Serie A,19.0,2003.0,6,2,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18
359,Mehdi Bourabia,ma MAR,MF,Frosinone,it Serie A,31.0,1991.0,10,3,200,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
2825,Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,fr Ligue 1,31.0,1992.0,23,15,1231,13.7,0,0,0,0,0,0,2,0,1.4,1.4,0.4,1.8,14.0,53.0,48.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13
217,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,22.0,2000.0,32,31,2654,29.5,1,2,3,1,0,0,7,1,0.5,0.5,2.8,3.4,60.0,111.0,99.0,0.03,0.07,0.1,0.03,0.1,0.02,0.1,0.11,0.02,0.11
1720,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29.0,1994.0,23,9,893,9.9,5,1,6,5,0,0,2,0,5.8,5.8,1.8,7.6,16.0,27.0,82.0,0.5,0.1,0.6,0.5,0.6,0.58,0.18,0.76,0.58,0.76
292,Mergim Berisha,de GER,FW,Hoffenheim,de Bundesliga,25.0,1998.0,6,0,144,1.6,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.32,0.19,0.51,0.32,0.51
2266,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,21.0,2002.0,24,17,1477,16.4,2,4,6,2,0,0,3,1,2.0,2.0,2.5,4.5,44.0,38.0,87.0,0.12,0.24,0.37,0.12,0.37,0.12,0.15,0.28,0.12,0.28
1358,Mert Kömür,de GER,"MF,DF",Augsburg,de Bundesliga,18.0,2005.0,4,1,118,1.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7.0,4.0,9.0,0.76,0.0,0.76,0.76,0.76,0.15,0.02,0.17,0.15,0.17
2035,Merveille Papela,de GER,"MF,DF",Mainz 05,de Bundesliga,22.0,2001.0,11,3,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,6.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22
101,Michael Amir Murillo,pa PAN,DF,Marseille,fr Ligue 1,27.0,1996.0,16,10,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2.0,6.0,35.0,52.0,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18
892,Michael Folorunsho,it ITA,"MF,FW",Hellas Verona,it Serie A,25.0,1998.0,34,33,2781,30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56.0,54.0,110.0,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17
1034,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,29.0,1994.0,32,19,1682,18.7,7,4,11,7,0,0,2,0,9.2,9.2,1.0,10.2,12.0,48.0,89.0,0.37,0.21,0.59,0.37,0.59,0.49,0.05,0.55,0.49,0.55
1313,Michael Kayode,it ITA,DF,Fiorentina,it Serie A,19.0,2004.0,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45.0,80.0,102.0,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07
1315,Michael Keane,eng ENG,DF,Everton,eng Premier League,30.0,1993.0,9,4,439,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,4.0,14.0,3.0,0.21,0.0,0.21,0.21,0.21,0.14,0.0,0.14,0.14,0.14
1880,Michael Ndiweni,eng ENG,FW,Newcastle Utd,eng Premier League,19.0,2003.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,Michael Obafemi,ie IRL,"FW,MF",Burnley,eng Premier League,23.0,2000.0,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
1961,Michael Olakigbe,eng ENG,"DF,FW",Brentford,eng Premier League,19.0,2004.0,8,0,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18
1965,Michael Olise,fr FRA,"FW,MF",Crystal Palace,eng Premier League,21.0,2001.0,19,14,1275,14.2,10,6,16,9,1,1,0,0,5.5,4.7,5.8,10.5,68.0,78.0,134.0,0.71,0.42,1.13,0.64,1.06,0.39,0.41,0.8,0.33,0.74
2832,Michael Zetterer,de GER,GK,Werder Bremen,de Bundesliga,28.0,1995.0,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
117,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,33.0,1990.0,26,21,1695,18.8,6,2,8,6,0,0,6,0,5.8,5.8,0.9,6.7,48.0,22.0,104.0,0.32,0.11,0.42,0.32,0.42,0.31,0.05,0.35,0.31,0.35
32,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,26.0,1997.0,36,26,2230,24.8,0,1,1,0,0,0,8,0,1.1,1.1,1.5,2.6,26.0,125.0,55.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.11,0.04,0.11
1874,Michel Ndary Adopo,fr FRA,MF,Atalanta,it Serie A,23.0,2000.0,10,0,109,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.1,3.0,9.0,16.0,0.0,0.83,0.83,0.0,0.83,0.06,0.06,0.11,0.06,0.11
